,Id,Fk_Asset,FK_OtherParameter,FK_Company,FK_OilAndGas,FK_HistoricCompany,FK_DataQuality,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,NPV Current Year Forward Case,NPV Current Year High Case,NPV Current Year Low Case,NPV Current Year,NPV Current Year Mid Case,NPV Current Year Low Low Case,NPV Current Year Mid Low Case,NPV Current Year Low Low Low Case,NPV Current Year Mid Low Low Case,NPV Current Year Mid Mid Low Case,NPV Current Year Mid Mid Low Low Case
542,229636,122542,39,17824,12,17824,30,31,31,8,0,0,0,0,0,0,0,0,0,18.21999931,0
543,229638,122542,39,17835,12,17835,30,31,31,8,0,0,0,0,0,0,0,0,0,9.199999809,0
544,229603,122542,111,17835,12,17835,30,31,31,8,-5.5,0,-0.449999988,-2.559999943,0,2.049999952,-7.03000021,3.980000019,-2.599999905,0,-7.03000021
545,229614,122542,3,2770,4,2770,30,31,31,11,,0.032499999,,,0.024,,,,,,
546,229620,122542,75,17835,12,17835,30,31,31,8,5.5,0,0.449999988,2.559999943,0,-2.049999952,7.03000021,-3.980000019,2.599999905,0,4.809999943
547,229621,122542,75,12830,4,12830,30,31,31,11,4.090000153,,1.090000033,4.639999866,,-0.0047,3.829999924,-0.658999979,1.950000048,,2.900000095
548,303786,238908,111,18340,12,18340,30,24,24,8,,,3.519999981,,,4.380000114,,5.119999886,,,
549,303792,238908,111,685,4,685,30,24,24,11,-1.059999943,-1.789999962,-0.151999995,,-1.299999952,0.114,-0.61500001,0.389999986,,-0.644999981,-0.509000003
550,51283,32598,111,18340,4,18340,30,9,9,11,-0.0019,-0.032699998,0.007,-0.0076,-0.021600001,0.0113,-0.0062,1.54E-02,0.0028,-1.45E-02,-6.20E-03
551,51497,32640,3,17824,9,17824,30,24,24,15,0,0,0,0,0,0,0,0,0,0,0
552,51547,32645,111,2770,4,2770,30,24,24,11,-0.0039,-0.0059,0.0024,0.0003,-0.0032,0.0035,-0.0007,4.70E-03,1.90E-03,-1.20E-03,4.00E-04
553,51556,32645,111,8924,4,8924,30,24,24,11,-0.0098,-0.0147,0.006,0.0007,-0.0079,0.0089,-0.0018,1.18E-02,4.70E-03,-2.90E-03,1.10E-03
554,51561,32645,111,8924,9,8924,30,24,24,15,-0.0002,-0.0007,0,-1.00E-04,-0.0005,1.00E-04,-0.0003,1.00E-04,-1.00E-04,-4.00E-04,-2.00E-04
555,51429,32624,3,12830,2,12830,30,24,24,10,0.083400004,0.192000002,0.064800002,0.059700001,0.156000003,0.018100001,0.098700002,3.60E-03,5.88E-02,0.118000001,7.90E-02
556,51431,32633,3,685,2,685,30,24,24,10,0.0517,0.109999999,0.019300001,0.0383,0.091300003,0.0151,0.060600001,0.0042,4.33E-02,7.18E-02,4.95E-02
557,51449,32638,111,18340,2,18340,30,24,24,10,-0.0473,-0.101999998,-0.031199999,-0.035799999,-0.0836,-0.0127,-0.055100001,-6.60E-03,-3.57E-02,-6.49E-02,-4.54E-02
558,51482,32640,111,685,12,685,30,24,24,6,0.0495,0.048799999,0.049800001,0.049600001,0.048999999,0.049899999,0.049400002,5.01E-02,0.049600001,4.92E-02,4.95E-02
559,51498,32640,3,17824,4,17824,30,24,24,11,0.0003,0.0003,-1.00E-04,0.0002,0.0003,-1.00E-04,1.00E-04,-2.00E-04,0,2.00E-04,0
560,51506,32640,111,12830,2,12830,30,17,24,10,,,,,,,,,,,
561,51520,32640,111,2770,12,2770,30,17,24,6,,,,,,,,,,,
562,51544,32645,3,103,4,103,30,24,24,11,0.0163,0.0244,-0.01,-0.0012,0.0132,-0.0148,0.0031,-1.96E-02,-7.80E-03,4.80E-03,-1.80E-03
563,51562,32645,111,2770,2,2770,30,24,24,10,-0.0011,-0.0027,-0.0004,-0.0012,-0.0022,-0.0002,-0.0014,1.00E-04,-8.00E-04,-1.60E-03,-1.50E-03
564,51576,32649,3,12830,2,12830,30,24,24,10,0.0244,0.0559,0.0106,0.0155,0.045200001,0.006,0.0385,1.00E-03,1.45E-02,3.46E-02,2.04E-02
565,51577,32649,3,12830,9,12830,30,24,24,15,0.0027,0.0068,0.0009,0.0015,0.0054,0.0002,0.0033,-4.00E-04,0.0014,4.10E-03,2.20E-03
566,51546,32645,111,103,4,103,30,24,24,11,-0.0163,-0.0244,0.01,0.0012,-0.0132,0.0148,-0.0031,1.96E-02,7.80E-03,-4.80E-03,1.80E-03
567,50976,32555,3,10,4,10,30,14,14,11,2.75999999,8.529999733,1.629999995,5.980000019,7.269999981,1,3.50999999,0.379999995,2.25999999,6.420000076,2.880000114
568,50979,32556,3,10,4,10,30,2,2,11,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061,25.86000061
569,50981,32556,3,685,4,685,30,2,2,11,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027,11.97000027
570,50983,32558,3,685,4,685,30,14,14,11,3.069999933,14.34000015,-2.410000086,0.883000016,7.449999809,-5.190000057,5.96999979,-8.020000458,0.405000001,2.880000114,3.180000067
571,50985,32558,3,168,2,168,30,14,14,10,22.28000069,38.3199997,11.38000011,14.93999958,31.48999977,7.949999809,21.67000008,4.519999981,14.81000042,24.86000061,18.23999977
572,50986,32558,3,10,2,10,30,14,14,10,26.15999985,44.97999954,13.35999966,17.54000092,36.95999908,9.340000153,25.44000053,5.309999943,17.38999939,29.19000053,21.42000008
573,50987,32558,3,10,4,10,30,14,14,11,6.619999886,30.96999931,-5.199999809,1.909999967,16.09000015,-11.19999981,12.89000034,-17.30999947,0.875,6.230000019,6.869999886
574,50990,32559,3,12830,4,12830,30,14,14,11,51.70000076,125.4499969,21.28000069,78.41999817,103.6100006,9.850000381,52.31000137,-3.089999914,30.61000061,91.41999817,43.45999908
575,50992,32559,3,2770,4,2770,30,14,14,11,0.460999996,1.100000024,0.236000001,0.564999998,0.841000021,0.103,0.490999997,1.67E-02,0.338,0.65200001,0.40200001
576,50995,32559,3,2770,4,2770,30,14,14,11,0.896000028,2.170000076,0.368999988,1.360000014,1.789999962,0.171000004,0.906000018,-5.35E-02,0.529999971,1.580000043,0.753000021
577,51000,32560,111,10,4,10,30,14,14,11,,,,-4.440000057,,,,,,,
578,51004,32560,3,10,4,10,30,14,14,11,15.21000004,33.22999954,,,22.19000053,,9.93999958,,,10.92000008,
579,51012,32560,3,10,12,10,30,14,14,8,-25.86000061,51.88999939,-10.5699997,-26.17000008,36.36000061,-7.599999905,-16.29000092,,-19.36000061,54.34999847,-28.63999939
580,51019,32560,3,685,4,685,30,14,14,11,12.55000019,22.5699997,2.839999914,12,16.40999985,1.230000019,12.68000031,-2.03E-02,8.06000042,7.849999905,10.67000008
581,51029,32561,3,685,4,685,30,14,14,11,0,-1.200000048,0,0,-2.130000114,0,0,0,0,0,0
582,51038,32561,75,10,12,10,30,14,14,8,3.130000114,,0.231000006,0.340000004,,0.123000003,3.720000029,1.45E-02,0.340000004,,0.448000014
583,51042,32561,75,10,4,10,30,14,14,11,-4.300000191,0,-2.50999999,-2.309999943,0,-2.549999952,-5.389999866,-2.599999905,-2.460000038,0,-2.420000076
584,51047,32561,39,685,4,685,30,14,14,11,0,0,0,0,0,0,0,0,0,-2.5,0
585,51048,32561,3,685,4,685,30,14,14,11,-41.70999908,-20.5,-46.97999954,-27.5,-24.95999908,-49.04000092,-41.75,-51.43000031,-44.88999939,-24.12000084,-42.84000015
586,51050,32561,3,685,12,685,30,14,14,8,39.45000076,57.5699997,18.63999939,26.25,47.95999908,13.64000034,35.18999863,8.640000343,23.62999916,33.79999924,28.62999916
587,51055,32561,3,168,12,168,30,14,14,8,,6.190000057,,,4.980000019,,,,,,
588,51057,32563,3,10,4,10,30,2,2,11,-0.160999999,-0.164000005,-0.160999999,-0.162000001,-0.162000001,-0.160999999,-0.160999999,-0.160999998,-0.160999998,-0.160999998,-0.160999998
589,51061,32563,3,685,4,685,30,2,2,11,-0.074600004,-0.076099999,-0.074600004,-0.075099997,-0.075099997,-0.074600004,-0.074600004,-7.46E-02,-7.46E-02,-7.46E-02,-7.46E-02
590,51075,32566,75,168,2,168,30,6,6,10,,,17.22999954,,,10.60999966,,3.940000057,23.28000069,,29.94000053
591,51077,32566,39,10,2,10,30,6,6,10,,,,28.79000092,,,43.06000137,,,,
592,51088,32566,39,10,4,10,30,6,6,11,,,,20.29000092,,,7.400000095,,,,
593,51091,32566,39,685,4,685,30,6,6,11,,,,9.390000343,,,3.420000076,,,,
594,51092,32566,111,10,4,10,30,6,6,11,,,22.57999992,,,33.02999878,,42,13.06999969,,
595,51093,32566,39,168,4,168,30,6,6,11,,,,17.28000069,,,6.300000191,,,,
596,51094,32566,75,168,4,168,30,6,6,11,,,-19.23999977,,,-28.13999939,,-35.77999878,-11.13000011,,-2.019999981
597,51097,32566,75,685,2,685,30,6,6,10,,,9.369999886,,,5.760000229,,2.140000105,12.64999962,,16.27000046
598,51099,32567,3,168,8,168,30,14,14,9,4.639999866,30.3199997,-4,-1.25,21.29000092,-6.230000019,8.029999733,-8.390000343,-9.84E-02,12.27999973,3.599999905
599,51105,32567,3,10,8,10,30,14,14,9,77.05999756,155.2400055,17.20000076,39.68000031,120.9800034,4.400000095,69.95999908,-12.22999954,34.77000046,87.01999664,52.40000153
600,51107,32567,3,10,4,10,30,14,14,11,13.32999992,42.75999832,5.079999924,23.48999977,33.15000153,1.519999981,16.5,-2.49000001,8.920000076,26.71999931,12.72999954
601,51113,32570,3,168,4,168,30,14,14,11,6.360000134,31.5699997,3.809999943,17.53000069,24.70000076,1,12.27000046,-1.860000014,6.650000095,20.22999954,9.449999809
602,51118,32572,3,168,4,168,30,14,14,11,0.058400001,0.175999999,0.0066,0.142000005,0.158999994,-0.0094,0.046,-2.34E-02,1.98E-02,0.149000004,3.29E-02
603,51119,32572,3,685,12,685,30,14,14,8,2.150000095,2.25,0.432000011,1.870000005,2.039999962,0.126000002,1.24000001,-0.209000006,0.703999996,1.480000019,0.975000024
604,51122,32573,111,168,12,168,30,7,7,6,-8.760000229,,-0.150000006,-5.46999979,,4.03000021,-12.02000046,7.71999979,-4.099999905,,-12.02000046
605,51129,32573,111,168,4,168,30,7,7,11,-9.68999958,,-0.372000009,-5.070000172,,1.279999971,-5.059999943,2.660000086,-1.879999995,,-5.059999943
606,51135,32573,75,685,4,685,30,7,7,11,5.260000229,,0.202000007,2.75,,-0.693000019,2.74000001,-1.450000048,1.019999981,,1.629999995
607,51049,32561,75,685,12,685,30,14,14,8,1.450000048,,0.107000001,0.157000005,,0.056899998,1.720000029,6.70E-03,0.157000005,,0.208000004
608,51143,32573,3,168,4,168,30,7,7,11,,14.35000038,,,9.960000038,,,,,,
609,51149,32575,75,685,12,685,30,7,7,6,5.199999809,,1.220000029,3.089999914,,-0.5,6.639999866,-2.160000086,3.089999914,8.279999733,4.860000134
610,51151,32575,39,685,12,685,30,7,7,6,,,,,11.17000008,,,,,,
611,51154,32575,39,168,12,168,30,7,7,6,,,,,20.54999924,,,,,,
612,51158,32576,3,16,4,16,30,10,10,11,-6.21999979,-9.979999542,-6.21999979,-6.21999979,-8.159999847,-6.21999979,-6.21999979,-6.21999979,-6.21999979,-6.329999924,-6.21999979
613,51160,32576,3,16,2,16,30,10,10,10,16.01000023,31.38999939,9.380000114,11.61999989,26.70000076,6.650000095,17.38999939,,12.15999985,20.45000076,14.93000031
614,51165,32580,39,685,9,685,30,8,8,15,,0.465000004,,,,,,,,,
615,51170,32580,39,10,9,10,30,8,8,15,,1,,,,,,,,,
616,51171,32580,111,10,8,10,30,8,8,6,-1.210000038,,1.230000019,0.069799997,-4.71999979,2.430000067,-2.059999943,3.349999905,0.147,-3.099999905,-2.059999943
617,51178,32580,75,168,9,168,30,8,8,15,0.356999993,,0.194000006,0.246999994,0.688000023,0.0429,0.430000007,-3.34E-02,0.240999997,0.519999981,0.337000012
618,51179,32580,111,685,4,685,30,8,8,11,-1.590000033,,1.25999999,-0.778999984,-1.820000052,1.440000057,-0.191,1.899999976,0.639999986,-1.049999952,-0.191
619,51181,32580,111,10,4,10,30,8,8,11,-3.440000057,,2.720000029,-1.690000057,-3.950000048,3.099999905,-0.419999987,4.099999905,1.379999995,-2.279999971,-0.419999987
620,51183,32580,111,10,9,10,30,8,8,15,-0.419,,-0.226999998,-0.289999992,-0.806999981,-0.0504,-0.504999995,3.92E-02,-0.282999992,-0.610000014,-0.504999995
621,51190,32580,111,168,8,168,30,8,8,6,-1.029999971,,1.049999952,0.0594,-4.019999981,2.069999933,-1.75999999,2.859999895,0.125,-2.640000105,-1.75999999
622,51194,32582,39,18247,2,18247,30,8,8,10,,,,11.23999977,,,,,,,15
623,51205,32582,3,18247,4,18247,30,8,8,11,-0.219999999,9.720000267,,,4.800000191,,-1.169999957,,,2.279999971,
624,51206,32582,111,18340,4,18340,30,8,8,11,,,10.60999966,,,13.05000019,,16.13999939,7.849999905,,
625,51217,32582,39,685,2,685,30,8,8,10,,,,7.489999771,,,,,,,10
626,51233,32589,3,685,12,685,30,14,14,8,76.66999817,224.9299927,-3.450000048,25.86000061,168.6999969,-20.77000046,81.20999908,-16.68000031,26.94000053,108.3199997,52.93999863
627,51234,32589,3,685,12,685,30,14,14,8,1.649999976,3.980000019,-1.25999999,0.499000013,3.109999895,-1.870000005,0.903999984,-2.329999924,-0.372000009,1.519999981,0.270000011
628,51241,32589,3,10,12,10,30,14,14,8,319.8099976,469.1400146,137.0899963,256.7399902,411.5700073,89.11000061,267.6199951,57.34999847,180.6399994,311.769989,224.2700043
629,51256,32597,39,16,4,16,30,9,9,11,78.94999695,,,,,,,,,46.68999863,
630,51263,32597,111,16,4,16,30,9,9,11,,,93.76000214,-29.5,,115.8499985,7.090000153,141.1799927,63.25999832,,7.090000153
631,51284,32598,75,12830,4,12830,30,9,9,11,0.0032,0.054499999,-0.0117,0.0127,0.035999998,-0.0189,0.0103,-2.57E-02,-4.60E-03,2.41E-02,3.20E-03
632,51291,32602,75,16,12,16,30,10,10,8,,,,,,,,5.630000114,,,
633,51295,32602,111,16,12,16,30,10,10,8,,,,,,,,-5.630000114,,,
634,51297,32603,3,12830,12,12830,30,14,14,8,-1.909999967,5.369999886,-11.02000046,-7.789999962,1.169999957,-13.68000031,-3.119999886,-16.32999992,-8.369999886,-0.790000021,-5.730000019
635,51248,32589,3,10,12,10,30,14,14,8,3.559999943,8.590000153,-2.730000019,1.080000043,6.730000019,-4.039999962,1.950000048,-5.039999962,-0.802999973,3.279999971,0.583999991
636,189299,105466,3,12830,8,12830,30,24,24,6,-0.314999998,0.312999994,-0.555000007,-0.370000005,0.115000002,-0.665000022,-0.209000006,-0.771000028,-0.435000002,-5.70E-02,-0.326000005
637,51513,32640,3,2770,12,2770,30,24,24,6,-0.0004,-0.0004,-0.0004,-0.0004,-0.0004,-0.0004,-0.0004,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04
638,51516,32640,3,685,2,685,30,24,24,10,1.00E-04,0.0002,0,0,1.00E-04,0,1.00E-04,0,0,1.00E-04,1.00E-04
639,51007,32560,3,10,12,10,30,14,14,8,-12.60999966,14.22999954,,,3.589999914,,-9.319999695,,,1.470000029,
640,51063,32565,3,168,12,168,30,14,14,8,3.779999971,17.12000084,-2.930000067,-1.340000033,10.76000023,-3.900000095,1.029999971,-4.090000153,-1.74000001,4.460000038,0.441000015
641,51071,32565,3,10,4,10,30,14,14,11,5.960000038,13.46000004,2.730000019,9.680000305,11.72000027,1.889999986,5.460000038,1.169999957,3.519999981,10.60000038,4.610000134
642,51081,32566,3,168,4,168,30,6,6,11,22.86000061,59.27999878,,,37.20000076,,,,,23.85000038,
643,51121,32572,3,168,12,168,30,14,14,8,3.960000038,4.139999866,0.79400003,3.440000057,3.75,0.231000006,2.289999962,-0.384000003,1.299999952,2.730000019,1.789999962
644,51096,32566,3,10,2,10,30,6,6,10,36.49000168,78.22000122,,,64.01999664,,,,,49.81000137,
645,51130,32573,39,168,12,168,30,7,7,6,,,,,,,,,,16.56999969,
646,51214,32582,75,18340,9,18340,30,8,8,15,,,0.596000016,,,0.257999986,,-9.23E-02,0.927999973,,
647,51226,32582,75,18340,2,18340,30,8,8,10,,,15.03999996,,,9.600000381,,4.409999847,20.15999985,,
648,51236,32589,3,685,4,685,30,14,14,11,1.24000001,2.910000086,0.574999988,2.24000001,2.450000048,0.375,1.129999995,0.211999997,0.765999973,2.430000067,0.949999988
649,51238,32589,3,685,4,685,30,14,14,11,30.18000031,75.54000092,9.640000343,36.93000031,56.83000183,3.140000105,28.18000031,-9.00E-02,15.17000008,44.47000122,21.42000008
650,51247,32589,3,168,4,168,30,14,14,11,71.80000305,169.6100006,35.09000015,134.5299988,144.9199982,24.15999985,63.86999893,12.88000011,43.84999847,138.1300049,53.90999985
651,51249,32589,3,10,4,10,30,14,14,11,84.29000092,199.1100006,41.18999863,157.9199982,170.1199951,28.35000038,74.98000336,15.11999989,51.47000122,162.1499939,63.27999878
652,51257,32597,111,16,9,16,30,9,9,15,,,-7.980000019,-9.890000343,,-0.65899998,-17.36000061,1.639999986,-9.829999924,,-17.36000061
653,51269,32598,111,18340,12,18340,30,9,9,8,-1.230000019,-4.059999943,0.435000002,-0.185000002,-3.089999914,1.090000033,-1.480000019,1.730000019,-0.188999996,-2.099999905,-1.480000019
654,51280,32598,111,12830,12,12830,30,9,9,8,-2.049999952,-6.760000229,0.720000029,-0.310000002,-5.150000095,1.799999952,-2.470000029,2.869999886,-0.310000002,-3.480000019,-2.470000029
655,51180,32580,75,168,4,168,30,8,8,11,2.930000067,,-2.309999943,1.450000048,3.369999886,-2.630000114,0.360000014,-3.49000001,-1.169999957,1.950000048,-0.430000007
656,189301,105466,111,12830,2,12830,30,24,24,10,-0.064800002,-0.141000003,-0.042399999,-0.048700001,-0.115999997,-0.022399999,-0.075800002,-7.10E-03,,-8.85E-02,-6.22E-02
657,189302,105466,3,17835,4,17835,30,24,24,11,0.065300003,0.094499998,-0.0023,0.0272,0.065499999,-0.0125,0.0298,-2.34E-02,0.0084,4.10E-02,1.98E-02
658,189307,105466,111,12830,9,12830,30,24,24,15,-0.0078,-0.017899999,-0.0037,-0.0056,-0.0148,-0.0015,-0.0093,2.00E-04,,-1.09E-02,-7.40E-03
659,189312,105466,111,17835,9,17835,30,24,24,15,-0.0018,-0.0041,-0.0008,-0.0013,-0.0034,-0.0003,-0.0022,0,,-2.50E-03,-1.70E-03
660,189313,105466,3,17835,8,17835,30,24,24,6,-0.072800003,0.0722,-0.128000006,-0.085199997,0.0266,-0.152999997,-0.048300002,-0.178000003,-0.100000001,-1.31E-02,-7.51E-02
661,51278,32598,111,18340,9,18340,30,9,9,15,-1.00E-04,-0.0017,0.0009,0.0005,-0.0012,0.0012,-0.0003,1.60E-03,5.00E-04,-6.00E-04,-3.00E-04
662,189318,105466,111,685,8,685,30,24,24,6,,,0.170000002,,,0.203999996,,0.237000003,,,
663,189319,105466,111,685,4,685,30,24,24,11,-0.086999998,-0.126000002,0.0031,-0.0363,-0.087399997,0.0166,-0.039700001,3.12E-02,,-0.054699998,-2.64E-02
664,213775,113026,75,1084,4,1084,30,3,3,11,1.470000029,,-4.579999924,1.220000029,,-5.75,-0.569000006,-6.989999771,-3.269999981,,-1.970000029
665,213789,113026,39,8924,2,8924,30,3,3,10,,,,,,,,,,12.35999966,
666,213791,113026,39,1084,4,1084,30,3,3,11,,,,,,,,,,2.059999943,
667,213793,113026,111,1084,2,1084,30,3,3,10,-2.970000029,,-1.360000014,-2.099999905,,-0.707000017,-3.460000038,-0.062100001,-2.029999971,,-3.460000038
668,213805,113026,111,8924,2,8924,30,3,3,10,-8.899999619,,-4.090000153,-6.309999943,,-2.119999886,-10.36999989,-0.186000004,-6.099999905,,-10.36999989
669,181537,97385,111,16,4,16,30,9,9,11,,,8.770000458,-8.640000343,,12.51000023,-3.410000086,15.98999977,5.269999981,,-3.410000086
670,181540,97385,111,16,9,16,30,9,9,15,,,-0.720000029,-1.919999957,,-0.423999995,-3.329999924,0.282000005,-2.130000114,,-3.329999924
671,181543,97385,111,16,2,16,30,9,9,10,,,-2.470000029,-4.150000095,,-1.730000019,-6.489999771,-0.535000026,-4.550000191,,-6.489999771
672,246861,192071,39,685,12,685,30,31,31,8,,41.72000122,,,,,,,,,
673,253135,194789,111,10,2,10,30,24,24,10,-0.026699999,-0.058499999,-0.0131,,-0.047699999,-0.0077,-0.031199999,-2.50E-03,,-3.69E-02,-2.42E-02
674,253152,194789,3,168,12,168,30,24,24,8,0.02,0.247999996,-0.071800001,-0.033,0.172999993,-0.115999997,0.055,-0.158999994,-3.24E-02,0.100000001,1.03E-02
675,253154,194789,3,10,4,10,30,24,24,11,0.128000006,0.189999998,0.0127,0.093500003,0.138999999,-0.0054,0.072899997,-2.28E-02,2.68E-02,0.105999999,5.22E-02
676,253161,194791,111,10,9,10,30,24,24,15,-0.0034,-0.0083,-0.0064,-0.0023,-0.0067,-0.0003,-0.0042,4.00E-04,-2.30E-03,-5.00E-03,-3.20E-03
677,253175,194791,3,10,9,10,30,24,24,15,0.0034,0.0083,0.0064,0.0023,0.0067,0.0003,0.0042,-4.00E-04,2.30E-03,5.00E-03,3.20E-03
678,253179,194792,3,685,12,685,30,24,24,8,-0.243000001,-0.157000005,-0.282000005,-0.245000005,-0.185000002,-0.301999986,-0.229000002,-0.312000006,-0.263000011,-0.195999995,-0.245000005
679,253183,194792,3,168,2,168,30,24,24,10,0.012,0.034699999,0.0055,0.0065,0.032099999,0.0019,0.0152,-1.60E-03,7.50E-03,2.74E-02,9.40E-03
680,253186,194792,111,10,4,10,30,24,24,11,-0.082599998,,0.0145,-0.0044,,0.0297,-0.038199998,6.65E-02,2.70E-03,-0.030200001,-9.30E-03
681,253191,194792,111,168,2,168,30,24,24,10,-0.012,,-0.0055,-0.0065,,-0.0019,-0.0152,1.60E-03,-7.50E-03,-2.74E-02,-9.40E-03
682,253201,194792,3,168,4,168,30,24,24,11,0.0704,0.125,-0.0124,0.0038,0.079599999,-0.0253,0.032499999,-5.66E-02,-2.30E-03,2.57E-02,7.90E-03
683,253206,194793,111,10,12,10,30,24,24,8,1.419999957,1.039999962,1.570000052,1.419999957,1.149999976,1.639999986,1.340000033,1.690000057,1.5,1.200000048,1.429999948
684,253210,194793,111,10,9,10,30,24,24,15,-0.0032,-0.0085,-0.0004,-0.0019,-0.007,0.0002,-0.004,1.20E-03,-1.70E-03,-5.10E-03,-2.90E-03
685,253212,194793,3,168,12,168,30,24,24,8,-1.200000048,-0.884999991,-1.330000043,-1.200000048,-0.98299998,-1.389999986,-1.129999995,-1.429999948,-1.269999981,-1.019999981,-1.210000038
686,253219,194793,111,10,2,10,30,24,24,10,-0.040199999,-0.089599997,-0.0135,-0.0287,-0.075300001,-0.0092,-0.0473,-5.00E-04,-3.44E-02,-5.74E-02,-3.75E-02
687,222361,119380,75,8924,12,8924,30,3,3,6,,,6.71999979,14.68000031,,-1.210000038,,-8.970000267,14.68999958,,
688,222368,119380,75,2770,12,2770,30,3,3,6,,,2.24000001,4.889999866,,-0.400000006,,-2.99000001,4.900000095,,
689,222373,119380,111,8924,12,8924,30,3,3,6,,,-6.71999979,-14.68000031,,1.210000038,,8.970000267,-14.68999958,,
690,229639,122542,75,12830,12,12830,30,31,31,8,15.97999954,0,1.289999962,7.449999809,0,-5.949999809,20.45000076,-11.56999969,7.570000172,0,13.97000027
691,229640,122542,75,17824,4,17824,30,31,31,11,2.779999971,,0.745000005,3.160000086,,-0.0032,2.609999895,-0.449000001,1.330000043,,1.970000029
692,229536,122531,3,18340,12,18340,30,2,2,8,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981,5.519999981
693,229605,122542,111,17824,4,17824,30,31,31,11,-2.779999971,,-0.745000005,-3.160000086,,0.0032,-2.609999895,0.449000001,-1.330000043,,-2.609999895
694,229607,122542,111,17835,4,17835,30,31,31,11,-1.409999967,,-0.375999987,-1.600000024,,0.0016,-1.320000052,0.226999998,-0.671000004,,-1.320000052
695,229624,122542,111,2770,4,2770,30,31,31,11,-0.0134,,-0.0036,-0.0152,,0,-0.0126,2.20E-03,-6.40E-03,,-1.26E-02
696,229626,122542,3,685,12,685,30,31,31,8,0,22.57999992,0,0,17.43000031,0,0,0,0,0,0
697,229627,122542,111,685,4,685,30,31,31,11,-1.870000005,,-0.500999987,-2.130000114,,0.0022,-1.75999999,0.301999986,-0.894999981,,-1.75999999
698,303790,238908,3,685,9,685,30,24,24,15,0.030200001,0.073299997,0.0115,0.0208,0.058899999,0.0034,0.036200002,-2.50E-03,1.87E-02,4.42E-02,2.84E-02
699,303815,238910,111,8924,9,8924,30,24,24,15,-0.0012,-0.0036,0,-0.0006,-0.0028,0.0003,-0.0016,7.00E-04,-4.00E-04,-2.10E-03,-5.30E-03
700,303817,238910,111,11168,4,11168,30,24,24,11,-0.152999997,-0.219999999,0.015699999,-0.045600001,-0.158000007,0.0341,-0.074000001,8.21E-02,-1.46E-02,-7.39E-02,-3.85E-02
701,303821,238910,3,11168,4,11168,30,24,24,11,0.152999997,0.219999999,-0.015699999,0.045600001,0.158000007,-0.0341,0.074000001,-8.21E-02,1.46E-02,7.39E-02,3.85E-02
702,303824,238910,3,685,12,685,30,24,24,8,-0.609000027,-0.465000004,-0.666999996,-0.617999971,-0.508000016,-0.69599998,-0.583000004,-0.713,-0.64200002,-0.531000018,-0.612999976
703,303827,238910,3,2770,2,2770,30,24,24,10,0.0053,0.0123,0.0016,0.0045,0.0099,0.001,0.0064,-2.00E-04,3.00E-03,7.80E-03,5.80E-03
704,303833,238910,3,8924,12,8924,30,24,24,8,-0.737999976,-0.564000011,-0.809000015,-0.749000013,-0.615999997,-0.843999982,-0.707000017,-0.864000022,-0.778999984,-0.643000007,-0.742999971
705,303835,238910,111,2770,9,2770,30,24,24,15,-0.0004,-0.0011,0,-0.0002,-0.0009,1.00E-04,-0.0005,2.00E-04,-1.00E-04,-7.00E-04,-1.70E-03
706,303840,238910,3,1084,4,1084,30,24,24,11,0.0307,0.044,-0.0031,0.0091,0.031599998,-0.0068,0.0148,-0.0164,2.90E-03,1.48E-02,7.70E-03
707,307897,244622,3,685,4,685,30,23,23,11,257.8200073,292.8099976,244.6300049,266.6700134,279.3699951,239.8999939,259.1000061,235.3099976,249.5,270.4899902,254.2899933
708,307901,244622,3,168,4,168,30,23,23,11,474.3800049,538.7800293,450.1300049,490.6700134,514.0300293,441.4100037,476.7600098,432.9700012,459.0799866,497.7099915,467.8800049
709,333202,280717,111,685,12,685,30,6,6,8,-1.299999952,,2.079999924,0.555999994,,3.779999971,-2.569999933,5.159999847,0.555000007,-4.079999924,-2.569999933
710,333209,280717,111,10,12,10,30,6,6,8,-2.819999933,,4.489999771,1.200000048,,8.159999847,-5.559999943,11.14999962,1.200000048,-8.81000042,-5.559999943
711,331396,279421,75,685,4,685,30,3,8,11,10.77999973,0,3.970000029,12.10999966,0,2.140000105,9.850000381,-0.0612,6.039999962,0,7.889999866
712,331405,279421,3,10,4,10,30,3,8,11,0,51.81000137,0,0,38.93000031,0,0,0,0,29.88999939,0
713,229609,122542,111,17824,12,17824,30,31,31,8,-10.88000011,0,-0.879999995,-5.070000172,0,4.050000191,-13.93000031,7.880000114,-5.150000095,0,-13.93000031
714,333206,280717,39,685,12,685,30,6,6,8,,,,,6.78000021,,,,,,
715,51433,32633,111,12830,4,12830,30,24,24,11,,-1.139999986,0.273000002,1.610000014,-0.691999972,0.428000003,-0.236000001,0.621999979,3.37E-02,1.480000019,-0.136999995
716,51478,32640,3,685,9,685,30,24,24,15,0,0,0,0,0,0,0,0,0,0,0
