,Id,FK_Asset,Year,FK_Company,FK_OilAndGas,FK_DataQuality,FK_OtherParameter,FK_HistoricCompany,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,Production,Production Forward Case,Production High Case,Production Low Case,Production Mid Case,Production Low Low Case,Production Mid Low Case,Production Low Low Low Case,Production Mid Low Low Case,Production Mid Mid Low Case,Production Mid Mid Low Low Case
25822,5009501,32567,2016,685,4,21,12,685,16,14,11,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006
25823,4706195,32563,2014,10,12,21,12,6,14,2,8,0.112000004,0.112000004,0.112000004,0.112000004,0.112000004,0.112000004,0.112000004,0.112000003,0.112000003,0.112000003,0.112000003
25824,4706206,32565,2014,168,12,21,12,3,14,14,8,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986,1.389999986
25825,4706230,32572,2014,168,12,29,12,3,14,14,8,0,0,0,0,0,0,0,0,0,0,0
25826,4706233,32581,2014,10,2,21,12,6,14,2,10,0.068599999,0.068599999,0.068599999,0.068599999,0.068599999,0.068599999,0.068599999,6.86E-02,6.86E-02,6.86E-02,6.86E-02
25827,4706249,32584,2014,685,4,21,12,685,14,2,11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00E-02,1.00E-02,1.00E-02,1.00E-02
25828,9818502,244622,2034,10,2,29,12,10,14,23,10,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,7.10E-03,7.10E-03,7.10E-03,7.10E-03
25829,9818504,244622,2034,10,4,29,12,10,14,23,11,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331
25830,5068021,89094,2016,9703,11,21,12,9703,30,30,21,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982,0.755999982
25831,10178922,122542,2035,685,4,29,84,685,14,31,11,0.0175,0.0175,,0.0175,,0.0175,0.0175,1.75E-02,1.75E-02,,1.75E-02
25832,10178928,122542,2035,2770,4,29,12,2770,14,31,11,,,1.00E-04,,1.00E-04,,,,,,
25833,10178944,122542,2035,17824,4,29,12,17824,14,31,11,,,0.026000001,,0.026000001,,,,,,
25834,5009473,32561,2016,10,12,21,12,6,14,14,8,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002,0.273000002
25835,5009547,32589,2016,685,12,21,12,685,16,14,8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
25836,5077656,109270,2016,9704,10,21,12,9704,26,26,22,0.0623,0.0623,0.0623,0.0623,0.0623,0.0623,0.0623,6.23E-02,6.23E-02,6.23E-02,6.23E-02
25837,4860016,32560,2015,685,12,21,12,685,14,14,8,2,2,2,2,2,2,2,2,2,2,2
25838,4860038,32565,2015,168,12,21,12,3,14,14,8,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057,1.190000057
25839,3004412,32556,2002,10,4,21,12,6,16,2,11,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974,0.839999974
25840,3004499,32567,2002,685,8,1,12,3,17,14,9,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998,0.204999998
25841,4706215,32567,2014,685,4,21,12,685,16,14,11,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998,0.439999998
25842,4706211,32567,2014,10,8,21,12,6,16,14,9,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006,0.569000006
25843,10178929,122542,2035,2770,4,29,48,2770,14,31,11,,,,,,,,,,1.00E-04,
25844,10178930,122542,2035,2770,4,29,84,2770,14,31,11,1.00E-04,1.00E-04,,1.00E-04,,1.00E-04,1.00E-04,1.00E-04,1.00E-04,,1.00E-04
25845,10178956,122542,2035,17835,12,29,12,17835,14,31,8,,,0.059799999,,0.059799999,,,,,,
25846,5009442,32556,2016,10,4,21,12,20932,14,2,11,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029,1.720000029
25847,5009447,32558,2016,10,2,21,12,6,14,14,10,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,5.80E-03,5.80E-03,5.80E-03,5.80E-03
25848,5009478,32561,2016,685,12,21,12,685,14,14,8,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996,0.453999996
25849,5009505,32570,2016,10,4,21,12,6,14,14,11,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995
25850,5009537,32584,2016,12830,4,21,12,20460,14,2,11,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,8.00E-02,8.00E-02,8.00E-02,8.00E-02
25851,5009544,32589,2016,168,4,21,12,3,16,14,11,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924,2.579999924
25852,5009546,32589,2016,685,4,21,12,685,16,14,11,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976
25853,5009517,32572,2016,685,4,21,12,685,14,14,11,0,0,0,0,0,0,0,0,0,0,0
25854,5302886,32584,2018,12830,4,21,12,12830,14,2,11,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,4.00E-02,4.00E-02,4.00E-02,4.00E-02
25855,4859985,32556,2015,10,2,21,12,6,14,2,10,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002,0.354000002
25856,4860003,32559,2015,12830,4,21,12,26,16,14,11,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978,0.922999978
25857,4860014,32560,2015,168,12,21,12,3,14,14,8,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067,3.680000067
25858,4860031,32563,2015,685,4,21,12,685,14,2,11,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.00E-02,2.00E-02,2.00E-02,2.00E-02
25859,4860036,32565,2015,10,12,21,12,20932,14,14,8,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999,1.00999999
25860,4860042,32567,2015,10,4,21,12,20932,16,14,11,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977,0.561999977
25861,4860050,32570,2015,10,2,21,12,20932,14,14,10,0.037,0.037,0.037,0.037,0.037,0.037,0.037,3.70E-02,3.70E-02,3.70E-02,3.70E-02
25862,4860071,32581,2015,685,2,21,12,685,14,2,10,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999,0.175999999
25863,4860074,32584,2015,10,4,21,12,20932,14,2,11,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,1.56E-02,1.56E-02,1.56E-02,1.56E-02
25864,4860075,32584,2015,10,12,21,12,6,14,2,8,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,5.90E-03,5.90E-03,5.90E-03,5.90E-03
25865,5158254,32556,2017,10,4,21,12,6,14,2,11,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011,0.432000011
25866,5246495,122531,2017,685,12,21,12,685,17,2,8,0.047400001,0.047400001,0.047400001,0.047400001,0.047400001,0.047400001,0.047400001,4.74E-02,4.74E-02,4.74E-02,4.74E-02
25867,4859987,32556,2015,10,4,21,12,6,14,2,11,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971
25868,4860056,32570,2015,685,4,21,12,685,14,14,11,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008,0.460000008
25869,3004399,32555,2002,10,4,21,12,20932,16,14,11,0.093599997,0.093599997,0.093599997,0.093599997,0.093599997,0.093599997,0.093599997,9.36E-02,9.36E-02,9.36E-02,9.36E-02
25870,3004419,32556,2002,685,4,21,12,3,16,2,11,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994,0.643999994
25871,3004447,32560,2002,168,12,1,12,3,15,14,8,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962
25872,3004467,32563,2002,10,4,21,12,20932,16,2,11,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
25873,3004494,32567,2002,168,4,21,12,3,17,14,11,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986,0.257999986
25874,3004519,32570,2002,685,4,21,12,20932,16,14,11,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998,0.98299998
25875,3004560,32584,2002,12830,4,21,12,20460,16,2,11,0,0,0,0,0,0,0,0,0,0,0
25876,3004571,32589,2002,685,4,21,12,20932,17,14,11,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
25877,8159086,119380,2030,11168,12,29,84,11168,17,3,6,1.049999952,,,1.049999952,,1.049999952,,1.049999952,1.049999952,,
25878,3127442,32556,2003,685,4,21,12,20932,16,2,11,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002,0.67900002
25879,3127444,32558,2003,10,2,1,12,20932,16,14,10,0.237000004,0.237000004,0.237000004,0.237000004,0.237000004,0.237000004,0.237000004,0.237000003,0.237000003,0.237000003,0.237000003
25880,3127552,32572,2003,685,12,1,12,20932,14,14,8,0.050999999,0.050999999,0.050999999,0.050999999,0.050999999,0.050999999,0.050999999,5.10E-02,5.10E-02,5.10E-02,5.10E-02
25881,3127561,32581,2003,10,4,21,12,6,17,2,11,0.335999996,0.335999996,0.335999996,0.335999996,0.335999996,0.335999996,0.335999996,0.335999995,0.335999995,0.335999995,0.335999995
25882,3127565,32581,2003,685,2,1,12,3,17,2,10,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999
25883,3127593,32589,2003,685,12,1,12,3,17,14,8,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999,2.50999999
25884,8234061,238908,2030,18340,9,29,12,18340,23,24,17,0,0,0,0,0,0,0,0,0,0,0
25885,8370211,32560,2031,168,4,29,12,168,14,14,11,0.112999998,0.112999998,0.112999998,0,0.112999998,0,0.112999998,0,0.112999998,0.112999998,0.112999998
25886,8370227,32561,2031,10,12,29,120,10,14,14,8,-0.060899999,-0.060899999,,-0.060899999,,-0.060899999,-0.060899999,-6.09E-02,-6.09E-02,,-6.09E-02
25887,8370228,32561,2031,168,4,2,12,168,14,14,11,,,0.0352,,0.0352,,,,,,
25888,3252526,32565,2004,685,4,21,12,6,16,14,11,0.015,0.015,0.015,0.015,0.015,0.015,0.015,1.50E-02,1.50E-02,1.50E-02,1.50E-02
25889,3252527,32565,2004,685,4,21,12,20932,16,14,11,0.039000001,0.039000001,0.039000001,0.039000001,0.039000001,0.039000001,0.039000001,3.90E-02,3.90E-02,3.90E-02,3.90E-02
25890,3252530,32565,2004,685,12,1,12,20932,16,14,8,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004
25891,3252538,32567,2004,685,4,21,12,6,17,14,11,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,4.20E-02,4.20E-02,4.20E-02,4.20E-02
25892,3252549,32570,2004,10,2,1,12,6,16,14,10,0.237000004,0.237000004,0.237000004,0.237000004,0.237000004,0.237000004,0.237000004,0.237000003,0.237000003,0.237000003,0.237000003
25893,3252604,32589,2004,10,4,21,12,6,17,14,11,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943,1.059999943
25894,3127464,32560,2003,10,4,21,12,20932,16,14,11,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971
25895,3127560,32581,2003,10,2,1,12,20932,17,2,10,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978,0.672999978
25896,8370212,32560,2031,168,12,29,12,168,14,14,8,0.382999986,0.382999986,0.467999995,0,0.384999991,0,0.382999986,0,0.382999986,0.382999986,0.382999986
25897,8370220,32561,2031,10,4,2,48,10,14,14,11,,,,,,,,,,4.13E-02,
25898,3252510,32563,2004,10,12,1,12,20932,16,2,8,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986
25899,3252598,32584,2004,168,12,1,12,168,16,2,8,0.012,0.012,0.012,0.012,0.012,0.012,0.012,1.20E-02,1.20E-02,1.20E-02,1.20E-02
25900,14471304,32607,2044,10,9,29,12,10,23,24,17,0,0,0,0,0,0,0,0,0,0,0
25901,14471322,32607,2044,685,12,29,12,685,23,24,6,0,0,0,0,0,0,0,0,0,0,0
25902,14471030,32560,2044,10,4,29,84,10,14,14,11,0.128000006,,,,,,,,0,,0.199000001
25903,14471225,32582,2044,18340,4,29,120,18340,14,8,11,,,,-0.029999999,,-0.029999999,,0,-3.00E-02,,
25904,14666153,122542,2044,17824,4,29,84,17824,2,31,11,0,0.0077,,0,,0,0.0077,0,0,,0
25905,19824763,194791,2055,685,9,29,12,685,14,24,18,0,0,0,0,0,0,0,0,0,0,0
25906,5009456,32559,2016,2770,12,21,12,2770,16,14,8,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004,0.101000004
25907,5009496,32567,2016,10,4,21,12,20932,16,14,11,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013,0.624000013
25908,5101105,122531,2016,685,12,29,12,685,23,2,8,0,0,0,0,0,0,0,0,0,0,0
25909,4860032,32563,2015,685,12,21,12,685,14,2,8,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998,0.167999998
25910,4860034,32565,2015,10,4,21,12,20932,14,14,11,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
25911,4860043,32567,2015,10,8,21,12,6,16,14,9,0.460999996,0.460999996,0.460999996,0.460999996,0.460999996,0.460999996,0.460999996,0.460999995,0.460999995,0.460999995,0.460999995
25912,4860084,32584,2015,12830,12,21,12,20460,14,2,8,0.0394,0.0394,0.0394,0.0394,0.0394,0.0394,0.0394,3.94E-02,3.94E-02,3.94E-02,3.94E-02
25913,4860091,32589,2015,168,12,21,12,3,16,14,8,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
25914,5158246,32555,2017,10,12,21,12,6,14,14,8,0.084200002,0.084200002,0.084200002,0.084200002,0.084200002,0.084200002,0.084200002,8.42E-02,8.42E-02,8.42E-02,8.42E-02
25915,5246496,122531,2017,18340,12,21,12,21830,17,2,8,0.082900003,0.082900003,0.082900003,0.082900003,0.082900003,0.082900003,0.082900003,8.29E-02,8.29E-02,8.29E-02,8.29E-02
25916,3004398,32555,2002,10,4,21,12,6,16,14,11,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,3.60E-02,3.60E-02,3.60E-02,3.60E-02
25917,3004400,32555,2002,10,12,1,12,6,16,14,8,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003
25918,3004461,32561,2002,685,4,21,12,6,16,14,11,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,4.50E-02,4.50E-02,4.50E-02,4.50E-02
25919,3004488,32565,2002,685,12,1,12,6,16,14,8,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994,0.312999994
25920,3004492,32567,2002,10,8,1,12,6,17,14,9,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999,0.26699999
25921,3004526,32572,2002,685,4,21,12,3,16,14,11,0,0,0,0,0,0,0,0,0,0,0
25922,3004530,32572,2002,685,12,1,12,6,16,14,8,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,9.70E-03,9.70E-03,9.70E-03,9.70E-03
25923,3004570,32589,2002,685,4,21,12,6,17,14,11,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994,0.143999994
25924,3127483,32561,2003,685,4,21,12,20932,16,14,11,0.062399998,0.062399998,0.062399998,0.062399998,0.062399998,0.062399998,0.062399998,6.24E-02,6.24E-02,6.24E-02,6.24E-02
25925,3127491,32563,2003,168,4,21,12,3,16,2,11,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999
25926,3127508,32565,2003,685,12,1,12,3,16,14,8,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024,0.887000024
25927,3127515,32567,2003,168,4,21,12,3,17,14,11,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001,0.368000001
25928,3127525,32568,2003,168,12,1,12,3,14,2,8,0.044500001,0.044500001,0.044500001,0.044500001,0.044500001,0.044500001,0.044500001,4.45E-02,4.45E-02,4.45E-02,4.45E-02
25929,3127548,32572,2003,685,4,21,12,6,14,14,11,0,0,0,0,0,0,0,0,0,0,0
25930,3127571,32584,2003,10,4,21,12,6,16,2,11,0,0,0,0,0,0,0,0,0,0,0
25931,3127577,32584,2003,168,12,1,12,3,16,2,8,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,2.28E-02,2.28E-02,2.28E-02,2.28E-02
25932,3127595,32589,2003,685,12,1,12,20932,17,14,8,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886,2.119999886
25933,3311859,109270,2004,9704,10,21,12,9704,26,26,22,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011,0.476000011
25934,8234055,238908,2030,685,9,29,12,685,23,24,18,0,0,0,0,0,0,0,0,0,0,0
25935,8522245,119380,2031,11168,12,29,120,11168,17,3,6,-1.190000057,,,-1.190000057,,-1.190000057,,-1.190000057,-1.190000057,,
25936,8370197,32558,2031,685,4,2,12,685,14,14,11,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,8.00E-02,8.00E-02,8.00E-02,8.00E-02
25937,8747464,32604,2032,168,4,29,48,168,14,9,11,0.170000002,,,,,,,,,,
25938,8747476,32604,2032,168,9,29,84,168,14,9,18,,,,0.0018,,0.0018,,1.80E-03,1.80E-03,,
25939,8747515,32619,2032,12830,9,29,12,12830,17,24,20,0,0,0,0,0,0,0,0,0,0,0
25940,3863400,109270,2008,9704,10,21,12,9704,26,26,22,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024
25941,3863401,109270,2008,9704,10,21,12,9704,26,26,23,0,0,0,0,0,0,0,0,0,0,0
25942,3252460,32556,2004,685,4,21,12,3,16,2,11,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981,1.269999981
25943,3252484,32560,2004,10,4,21,12,20932,16,14,11,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971,1.029999971
25944,3252499,32561,2004,168,4,21,12,3,16,14,11,0.037099998,0.037099998,0.037099998,0.037099998,0.037099998,0.037099998,0.037099998,3.71E-02,3.71E-02,3.71E-02,3.71E-02
25945,3252552,32570,2004,10,4,21,12,20932,16,14,11,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095,2.400000095
25946,3252571,32572,2004,685,12,1,12,6,14,14,8,0.020300001,0.020300001,0.020300001,0.020300001,0.020300001,0.020300001,0.020300001,2.03E-02,2.03E-02,2.03E-02,2.03E-02
25947,3252613,32589,2004,685,12,1,12,3,17,14,8,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924,2.829999924
25948,3004558,32584,2002,685,4,21,12,685,16,2,11,0,0,0,0,0,0,0,0,0,0,0
25949,3004563,32589,2002,10,4,21,12,6,17,14,11,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975,0.575999975
25950,3127433,32556,2003,10,4,21,12,6,16,2,11,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962,1.039999962
25951,3127495,32563,2003,685,4,21,12,20932,16,2,11,0.023399999,0.023399999,0.023399999,0.023399999,0.023399999,0.023399999,0.023399999,2.34E-02,2.34E-02,2.34E-02,2.34E-02
25952,3127527,32568,2003,685,12,1,12,6,14,2,8,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,3.60E-03,3.60E-03,3.60E-03,3.60E-03
25953,3127530,32570,2003,10,2,1,12,20932,16,14,10,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991,0.833999991
25954,3127569,32581,2003,685,4,21,12,6,17,2,11,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,8.40E-02,8.40E-02,8.40E-02,8.40E-02
25955,3127574,32584,2003,10,12,1,12,20932,16,2,8,0.019300001,0.019300001,0.019300001,0.019300001,0.019300001,0.019300001,0.019300001,1.93E-02,1.93E-02,1.93E-02,1.93E-02
25956,8370198,32559,2031,2770,4,29,12,2770,14,14,11,0.0058,0.0058,0.0058,0.0058,0.0058,0,0.0058,0,5.80E-03,5.80E-03,5.80E-03
25957,8747466,32604,2032,168,4,29,120,168,14,9,11,,,,-0.170000002,,-0.170000002,,-0.170000002,-0.170000002,,
25958,8747481,32604,2032,168,9,29,120,168,14,9,19,,,,-0.003,,-0.003,,-3.00E-03,-3.00E-03,,
25959,8747496,32604,2032,685,9,29,48,685,14,9,18,0.001,,,,,,,,,,
25960,3252467,32558,2004,168,2,1,12,3,16,14,10,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
25961,3252482,32559,2004,12830,12,1,12,20460,15,14,8,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019,5.230000019
25962,3252529,32565,2004,685,12,1,12,6,16,14,8,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015,0.272000015
25963,3252550,32570,2004,10,2,1,12,20932,16,14,10,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984,0.616999984
25964,3252576,32574,2004,685,12,1,12,3,14,2,8,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.00E-03,1.00E-03,1.00E-03,1.00E-03
25965,3252581,32581,2004,10,4,21,12,6,17,2,11,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999,0.93599999
25966,3252583,32581,2004,168,2,1,12,3,17,2,10,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033,1.340000033
25967,14183826,194791,2043,168,9,29,12,168,17,24,17,0,0,0,0,0,0,0,0,0,0,0
25968,14183834,194791,2043,685,9,29,12,685,17,24,18,0,0,0,0,0,0,0,0,0,0,0
25969,14183855,194792,2043,685,9,29,12,685,17,24,18,0,0,0,0,0,0,0,0,0,0,0
25970,14471250,32589,2044,168,4,29,12,168,2,14,11,0,0,0,0,0,1.00E-04,0,0,0,0,0
25971,14471264,32597,2044,16,4,29,12,16,14,9,11,,,1.200000048,,1.200000048,,,,,,
25972,14471266,32597,2044,16,4,29,84,16,14,9,11,1.200000048,,,1.200000048,,1.200000048,1.200000048,1.200000048,1.200000048,,1.200000048
25973,14471282,32597,2044,16,9,29,120,16,14,9,19,-0.024599999,,,-0.024599999,,-0.024599999,-0.024599999,-2.46E-02,-2.46E-02,,-2.46E-02
25974,14471295,32602,2044,16,9,29,120,16,14,10,17,,,,,,,,-3.80E-03,,,
25975,14471296,32602,2044,16,9,29,120,16,14,10,18,,,,,,,,-0.0042,,,
25976,14471299,32602,2044,16,12,29,12,16,14,10,8,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,0.119000003,,0.119000003,0.119000003,0.119000003
25977,14471324,32614,2044,10,4,29,12,10,17,24,11,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,4.36E-02,4.36E-02,4.36E-02,4.36E-02
25978,14471355,32621,2044,18340,12,29,12,18340,16,24,8,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,1.96E-02,1.96E-02,1.96E-02,1.96E-02
25979,14471363,32623,2044,18340,2,29,12,18340,15,24,10,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,4.70E-03,4.70E-03,4.70E-03,4.70E-03
